question_id,question,method,rank,passage_id,score,source,passage,relevant
Q12,My occupation is on the Immigration Salary List. Does that change the salary requirement for my Skilled Worker visa?,Dense,4,9c796056d4d3,0.736595,immigration_data\immigration_rules_full_20260630.pdf,"Minister of Religion or Temporary Worker routes may have their permission 
cancelled where they have changed jobs or they receive a lower salary rate (unless 
any of SUI 37.2. or SUI 37.3. apply) if:  
(a) they are a person on the Intra-Company, Global Business Mobility, Skilled 
Worker or a Scale-up Worker routes and have changed to a different job in 
the same SOC 2020 occupation code but the salary rate for the new job is 
lower than the salary rate for the old job as set out in Appendix Skilled 
Occupations.  
(b) they are a Skilled Worker and scored points for a job in Appendix 
Immigration Salary List (or the previous Appendix Shortage Occupation List) 
and the new job does not appear in Appendix Immigration Salary List.",0
Q12,My occupation is on the Immigration Salary List. Does that change the salary requirement for my Skilled Worker visa?,Full,1,4b2eefee5a66,0.97222352,https://www.gov.uk/skilled-worker-visa/print,". Your job is on the immigration salary list The immigration salary list is a list of skilled jobs which have lower salary requirements. If your job is on the immigration salary list you also pay a lower fee to apply for your visa. You must be paid at least £33,400 per year if you are being sponsored for a job on the immigration salary list. You must still be paid at least the standard going rate for your job. Check the standard going rate for your job in the going rates table . View the immigration salary list to see if your job is included and how much you’ll need to be paid. Make sure you check whether your job is listed in the part of the UK you’ll be working in – UK-wide, or only in England, Scotland, Wales or Northern Ireland",1
Q12,My occupation is on the Immigration Salary List. Does that change the salary requirement for my Skilled Worker visa?,Full,2,9756345173cb,0.971487701,https://www.gov.uk/skilled-worker-visa/when-you-can-be-paid-less,"Content: Skilled Worker visa Skip contents When you can be paid less You might still be able to apply for a Skilled Worker visa if your job is eligible but your salary is less than the standard salary requirement of £41,700 or your job’s standard ‘going rate’",0
Q12,My occupation is on the Immigration Salary List. Does that change the salary requirement for my Skilled Worker visa?,Full,3,3721dbc2a7d6,0.864553273,https://www.gov.uk/government/publications/skilled-worker-visa-immigration-salary-list,— See all updates Get emails about this page Documents Skilled Worker visa: immigration salary list HTML Details A list of job types included on the immigration salary list in each area of the UK. There is a lower salary threshold if you have a job on the list for the Skilled Worker visa and the Health and Care Worker visa . Updates to this page Published 4 April 2024 Last updated 11 November 2025 — Show all updates 11 November 2025 Updated row 6131 as part of the immigration rules changes. 22 July 2025 Updated to reflect changes to the Immigration Rules which came into force on 22 July 2025. 9 April 2025 Spring rules change - salary thresholds and going rates on the skilled worker route. 8 October 2024 Updated going rates table in line with changes to the Immigration Rules,1
Q12,My occupation is on the Immigration Salary List. Does that change the salary requirement for my Skilled Worker visa?,Full,4,f4fae14fc56e,0.831816256,https://www.gov.uk/government/publications/skilled-worker-visa-immigration-salary-list,Page Title: Skilled Worker visa: immigration salary list,0
Q13,How long can I normally stay in the UK with a Standard Visitor visa?,BM25,1,2f8b5eb8d00f,35.27461578,immigration_data\immigration_rules_full_20260630.pdf,"Page 553 of 1413 
 
period which results in the total period they can remain in the UK (including 
both the original grant and the extension) not exceeding 6 months; and 
(b) a Standard Visitor who is in the UK for private medical treatment may be 
granted permission to stay as a Visitor for a further 6 months, provided the 
purpose is for private medical treatment; and 
(c) a Standard Visitor who is in the UK to undertake the activities in V 10.1 (a), 
or the accompanying partner or child of such a Standard Visitor, may be 
granted permission to stay for a period which results in the total period they 
can remain in the UK (including both the original grant and the extension) not 
exceeding 12 months; and 
(d) a Standard Visitor may be granted permission to stay as a visitor for up to",1
Q13,How long can I normally stay in the UK with a Standard Visitor visa?,BM25,2,88fd2be3d5fd,33.17417026,immigration_data\immigration_rules_full_20260630.pdf,"exceeding 12 months; and 
(d) a Standard Visitor may be granted permission to stay as a visitor for up to 
6 months in order to resit the Professional and Linguistic Assessment Board 
Test; and 
(e) a Standard Visitor who is successful in the Professional and Linguistic 
Assessment Board Test may be granted permission to stay as a Visitor to 
undertake the activities in PA 10.1. (a) for a period which results in the total 
period they can remain in the UK (including both the original grant and the 
extension) not exceeding 18 months. 
 
Back to top",0
Q13,How long can I normally stay in the UK with a Standard Visitor visa?,BM25,3,402e49e8dea5,31.85527557,https://www.gov.uk/standard-visitor,"Content: Visit the UK as a Standard Visitor Skip contents Overview You can visit the UK as a Standard Visitor for tourism, business, study (courses up to 6 months) and other permitted activities. You can usually stay in the UK for up to 6 months. You might be able to apply to stay for longer in certain circumstances, for example to get medical treatment. Depending on your nationality, you may not need a visa to visit the UK.  You should check if you need a visa before you apply. What you need to do Check if what you plan to do in the UK is allowed as a Standard Visitor. Check you meet the eligibility requirements. Check if you need to apply for a visa to visit the UK. Apply for a Standard Visitor visa online - if you need one",1
Q13,How long can I normally stay in the UK with a Standard Visitor visa?,BM25,4,8a9a6ac06212,30.72074831,https://www.gov.uk/family-permit?step-by-step-nav=e8254fb0-f2d9-45b1-bdc4-d17cbba11bef,". After you’ve applied If your application is successful, check how long your permit lasts and when you can apply to stay longer in the UK . If you’re living outside the UK with a British citizen You can no longer apply for an EU Settlement Scheme family permit if you’re a family member of a British citizen who you lived with in the EU, Switzerland, Norway, Iceland or Liechtenstein . View a printable version of the whole guide This page is Part of Visit the UK for a holiday or to see family or friends Step 1 : Check if you’re eligible Find out what you can do when you visit the UK You must meet the Standard Visitor eligibility requirements even if you do not need a visa",0
Q13,How long can I normally stay in the UK with a Standard Visitor visa?,Dense,1,bbf220ef8db2,0.4624992,immigration_data\immigration_rules_full_20260630.pdf,"There are 4 types of Visitor: 
• Standard Visitor: for those seeking to undertake the activities set out in 
Appendix Visitor: Permitted Activities, for example tourism and visiting family, 
usually for up to 6 months. A Standard Visitor may apply for a visit visa of six 
months, two, five or 10 years validity, however each stay in the UK must not 
exceed the permitted length of stay endorsed on the visit visa (usually six 
months). 
• Marriage/Civil Partnership Visitor: for those seeking to come to the UK to marry 
or form a civil partnership, or give notice of marriage or civil partnership. 
• DELETED 
• Transit Visitor: for those who want to transit the UK on route to another country 
outside the Common Travel Area and who will enter the UK for up to 48 hours",1
Q13,How long can I normally stay in the UK with a Standard Visitor visa?,Dense,2,d007a0f2af23,0.5904952,https://www.gov.uk/international-agreement-worker-visa,". How long you can stay How long you can stay in the UK depends on the type of work you do. If you’re an overseas government worker or international organisation worker, you can stay for up to 2 years or the time given on your certificate of sponsorship plus up to 14 days, whichever is shorter. If you’re a private servant in a diplomatic household, you can stay for up to 5 years. You can apply for up to 2 years at a time or the time given on your certificate of sponsorship plus up to 14 days, whichever is shorter. When you can enter and leave You can enter the UK on the date your visa starts. You may be asked to leave the UK within 60 days if your job finishes early. It’s unlikely you’ll have to leave if your visa has less than 60 days remaining",0
Q13,How long can I normally stay in the UK with a Standard Visitor visa?,Dense,3,402e49e8dea5,0.60994786,https://www.gov.uk/standard-visitor,"Content: Visit the UK as a Standard Visitor Skip contents Overview You can visit the UK as a Standard Visitor for tourism, business, study (courses up to 6 months) and other permitted activities. You can usually stay in the UK for up to 6 months. You might be able to apply to stay for longer in certain circumstances, for example to get medical treatment. Depending on your nationality, you may not need a visa to visit the UK.  You should check if you need a visa before you apply. What you need to do Check if what you plan to do in the UK is allowed as a Standard Visitor. Check you meet the eligibility requirements. Check if you need to apply for a visa to visit the UK. Apply for a Standard Visitor visa online - if you need one",1
Q13,How long can I normally stay in the UK with a Standard Visitor visa?,Dense,4,55b46a7fe63a,0.7546724,immigration_data\immigration_rules_full_20260630.pdf,"outside the Common Travel Area and who will enter the UK for up to 48 hours 
by crossing the UK border unless Appendix Visitor: Transit Without Visa 
Scheme applies. 
• Diplomatic Visa Arrangement (DVA) Visitor: for individuals holding a valid 
diplomatic passport who are visiting the UK, nominated through a Note Verbale 
from their sending government. DVA Visitors may apply for a visit visa for 2 
years validity, however each stay in the UK must not exceed 6 months. 
 
Visitors cannot work in the UK unless this is expressly allowed under the permitted 
activities set out in Appendix Visitor: Permitted Activities. 
 
Further information of how long each Visitor can stay and what they can and cannot 
do in the UK is set out at V 17.2 and Appendix Visitor: Permitted Activities.",0
Q13,How long can I normally stay in the UK with a Standard Visitor visa?,Full,1,402e49e8dea5,0.998978138,https://www.gov.uk/standard-visitor,"Content: Visit the UK as a Standard Visitor Skip contents Overview You can visit the UK as a Standard Visitor for tourism, business, study (courses up to 6 months) and other permitted activities. You can usually stay in the UK for up to 6 months. You might be able to apply to stay for longer in certain circumstances, for example to get medical treatment. Depending on your nationality, you may not need a visa to visit the UK.  You should check if you need a visa before you apply. What you need to do Check if what you plan to do in the UK is allowed as a Standard Visitor. Check you meet the eligibility requirements. Check if you need to apply for a visa to visit the UK. Apply for a Standard Visitor visa online - if you need one",1
Q13,How long can I normally stay in the UK with a Standard Visitor visa?,Full,2,97fae8945c95,0.978051722,https://www.gov.uk/entering-staying-uk/visit-and-transit-visas,"Content: Get emails for this topic Services Visit the UK as a Standard Visitor Visit the UK as a Standard Visitor for tourism, business, study (courses up to 6 months), medical treatment and other activities. Find out whether you need a Standard Visitor visa, or can visit without a visa. Visa to pass through the UK in transit Apply for a transit visa if you stop at a UK airport on your way to another destination - types of visas, cost, documents, how to apply Marriage Visitor visa Apply for a visa to visit the UK if you want to marry or register a civil partnership within 6 months - eligibility, documents, how to apply, how much it costs. Electronic visa waivers You can no longer apply for a new electronic visa waiver (EVW)",0
Q13,How long can I normally stay in the UK with a Standard Visitor visa?,Full,3,4c946556a2b8,0.975729525,https://www.gov.uk/transit-visa/visitor-in-transit-visa,". You can stay for a maximum of 6 months on each visit and your visa can last for 2, 5 or 10 years. View a printable version of the whole guide Related content",1
Q13,How long can I normally stay in the UK with a Standard Visitor visa?,Full,4,789f485b397c,0.969137251,https://www.gov.uk/standard-visitor/apply-standard-visitor-visa,". This visa lasts 2, 5 or 10 years. You can stay for a maximum of 6 months on each visit. If you’re under 18 years old when you apply , your long-term Standard Visitor visa will only be valid for up to 6 months after you turn 18. You cannot get a refund on the fee. You may be given a shorter visa than requested if UK Visas and Immigration ( UKVI ) believe you cannot meet the eligibility requirements for the duration of the visa you applied for. You will not get a refund of the application fee if you get a shorter visa or if your application is refused. Your visa may be cancelled if your travel history shows you are repeatedly living in the UK for extended periods",1
Q14,"If I have a 5-year Standard Visitor visa, can I stay in the UK continuously for five years?",BM25,1,2f8b5eb8d00f,39.26288485,immigration_data\immigration_rules_full_20260630.pdf,"Page 553 of 1413 
 
period which results in the total period they can remain in the UK (including 
both the original grant and the extension) not exceeding 6 months; and 
(b) a Standard Visitor who is in the UK for private medical treatment may be 
granted permission to stay as a Visitor for a further 6 months, provided the 
purpose is for private medical treatment; and 
(c) a Standard Visitor who is in the UK to undertake the activities in V 10.1 (a), 
or the accompanying partner or child of such a Standard Visitor, may be 
granted permission to stay for a period which results in the total period they 
can remain in the UK (including both the original grant and the extension) not 
exceeding 12 months; and 
(d) a Standard Visitor may be granted permission to stay as a visitor for up to",1
Q14,"If I have a 5-year Standard Visitor visa, can I stay in the UK continuously for five years?",BM25,2,10c95b0484ed,37.39011778,https://www.gov.uk/standard-visitor?step-by-step-nav=e8254fb0-f2d9-45b1-bdc4-d17cbba11bef,". If you have to apply for a Standard Visitor visa You must apply for a Standard Visitor visa online before you travel to the UK. A Standard Visitor visa costs £135 for up to 6 months. The earliest you can apply is 3 months before you travel. If you visit the UK regularly, you can choose to apply for a long-term Standard Visitor visa instead. You can pass through the UK to another country on a Standard Visitor visa. If transiting is your only reason for coming to the UK, you can apply for a Visitor in Transit visa instead for £74.50",0
Q14,"If I have a 5-year Standard Visitor visa, can I stay in the UK continuously for five years?",BM25,3,85d8c83b15c1,37.3185526,https://www.gov.uk/standard-visitor/apply-standard-visitor-visa,". Visa fees You can apply for a Standard Visitor visa, or if you visit the UK regularly you can choose to apply for a long-term Standard Visitor visa instead. Fee Maximum length of stay Standard Visitor visa £135 6 months Standard Visitor visa for medical reasons £234 11 months Standard Visitor visa for academics £234 12 months 2 year long-term Standard Visitor visa £506 6 months per visit 5 year long-term Standard Visitor visa £903 6 months per visit 10 year long-term Standard Visitor visa £1,128 6 months per visit Apply online Once you’ve started your application you can save your form and complete it later. If you’re applying with family members, each person must have their own application and pay the fee. They need to attend their own appointment at a visa application centre",1
Q14,"If I have a 5-year Standard Visitor visa, can I stay in the UK continuously for five years?",BM25,4,7f12e9209a8a,37.2385747,https://www.gov.uk/corporate-information,"Content: Get emails for this topic Services Visit the UK as a Standard Visitor Visit the UK as a Standard Visitor for tourism, business, study (courses up to 6 months), medical treatment and other activities. Find out whether you need a Standard Visitor visa, or can visit without a visa. Call charges and phone numbers Call costs for 0800, 0808, 0845, 0870, 03 and other phone numbers from UK landlines and mobiles. Contact the Department for Education (DfE) Get in touch with the Department for Education (DfE)",0
Q14,"If I have a 5-year Standard Visitor visa, can I stay in the UK continuously for five years?",Dense,1,fdc805bd6716,0.59700894,https://www.gov.uk/indefinite-leave-to-remain-tier-2-t2-skilled-worker-visa/print,". 2. Time in the UK You must have lived in the UK for 5 years before you can apply for indefinite leave to remain. There are rules for what counts towards the 5 years if you have: spent time outside the UK been a partner or child (a ‘dependant) on a visa had more than one visa If you’ve spent time outside the UK You must have spent no more than 180 days outside the UK in any 12 months. If you think you’re affected by this rule, the Home Office has guidance about how to calculate your time in the UK (‘continuous residence’). If you’ve been a partner or child (a ‘dependant’) on a visa In the 5 years you’ve lived in the UK, you cannot include any time you’ve spent in the UK as a partner or child (a ‘dependant’) on a visa",0
Q14,"If I have a 5-year Standard Visitor visa, can I stay in the UK continuously for five years?",Dense,2,a4dc4af065bb,0.61660004,https://www.gov.uk/skilled-worker-visa/certificate-of-sponsorship-before-4-april-2024,. Your total stay in the UK cannot be more than 4 years. This includes any time you’ve already spent in the UK on a Tier 2 (General) or Graduate visa. View a printable version of the whole guide Related content,0
Q14,"If I have a 5-year Standard Visitor visa, can I stay in the UK continuously for five years?",Dense,3,3bf0eb7ab215,0.6618241,https://www.gov.uk/ancestry-visa,". How long you can stay You can stay in the UK for 5 years on this visa. Applying to stay longer in the UK If you’ve lived in the UK for 5 years on this visa, you may be able to either: apply to extend your visa for a further 5 years apply to settle permanently in the UK (apply for ‘indefinite leave to remain’) What you can and cannot do With a UK Ancestry visa you can: work study bring your partner or child Your work can be: paid or voluntary full-time or part time in self-employment or in a job where you’re employed by someone else You cannot: change (‘switch’) into this visa if you came to the UK on a different visa get public funds View a printable version of the whole guide Related content",0
Q14,"If I have a 5-year Standard Visitor visa, can I stay in the UK continuously for five years?",Dense,4,246b4a80eb9b,0.6753093,https://www.gov.uk/indefinite-leave-to-remain-tier-2-t2-skilled-worker-visa/time-uk,"Content: Indefinite leave to remain if you have a Skilled Worker, Health and Care Worker, T2 or Tier 2 visa Skip contents Time in the UK You must have lived in the UK for 5 years before you can apply for indefinite leave to remain. There are rules for what counts towards the 5 years if you have: spent time outside the UK been a partner or child (a ‘dependant) on a visa had more than one visa If you’ve spent time outside the UK You must have spent no more than 180 days outside the UK in any 12 months. If you think you’re affected by this rule, the Home Office has guidance about how to calculate your time in the UK (‘continuous residence’)",0
Q14,"If I have a 5-year Standard Visitor visa, can I stay in the UK continuously for five years?",Full,1,376c3af2c80b,0.983468533,https://www.gov.uk/standard-visitor/apply-standard-visitor-visa,". They need to attend their own appointment at a visa application centre. You can apply on behalf of your partner and child, if they cannot apply for themselves. Apply now Your application will not be accepted and you will not get a refund if you have the right of abode in the UK (for example you’re a British citizen). You need to apply for a certificate of entitlement instead. Continue your application You can sign back into your application if you’ve saved it. Find out how to sign in to your account . Long-term Standard Visitor visas You can choose to apply for a long-term Standard Visitor visa if you visit the UK regularly. This visa lasts 2, 5 or 10 years. You can stay for a maximum of 6 months on each visit",1
Q14,"If I have a 5-year Standard Visitor visa, can I stay in the UK continuously for five years?",Full,2,85d8c83b15c1,0.982908487,https://www.gov.uk/standard-visitor/apply-standard-visitor-visa,". Visa fees You can apply for a Standard Visitor visa, or if you visit the UK regularly you can choose to apply for a long-term Standard Visitor visa instead. Fee Maximum length of stay Standard Visitor visa £135 6 months Standard Visitor visa for medical reasons £234 11 months Standard Visitor visa for academics £234 12 months 2 year long-term Standard Visitor visa £506 6 months per visit 5 year long-term Standard Visitor visa £903 6 months per visit 10 year long-term Standard Visitor visa £1,128 6 months per visit Apply online Once you’ve started your application you can save your form and complete it later. If you’re applying with family members, each person must have their own application and pay the fee. They need to attend their own appointment at a visa application centre",1
Q14,"If I have a 5-year Standard Visitor visa, can I stay in the UK continuously for five years?",Full,3,7e9e26bf8955,0.978354573,https://www.gov.uk/ancestry-visa/print,". Indefinite leave to remain is how you settle in the UK. It’s also called ‘settlement’. It gives you the right to live, work and study here for as long as you like, and apply for benefits if you’re eligible. You can use it to apply for British citizenship. Eligibility You can apply for indefinite leave to remain if you’ve spent 5 continuous years in the UK on an Ancestry visa. In most cases you must have spent no more than 180 days outside the UK in any 12 month period. If you think you’re affected by this rule, find out how to calculate your time in the UK (‘continuous residence’)",0
Q14,"If I have a 5-year Standard Visitor visa, can I stay in the UK continuously for five years?",Full,4,4c946556a2b8,0.946004391,https://www.gov.uk/transit-visa/visitor-in-transit-visa,". You can stay for a maximum of 6 months on each visit and your visa can last for 2, 5 or 10 years. View a printable version of the whole guide Related content",1
Q15,How early can I apply for a Standard Visitor visa before travelling to the UK?,BM25,1,10c95b0484ed,47.14278118,https://www.gov.uk/standard-visitor?step-by-step-nav=e8254fb0-f2d9-45b1-bdc4-d17cbba11bef,". If you have to apply for a Standard Visitor visa You must apply for a Standard Visitor visa online before you travel to the UK. A Standard Visitor visa costs £135 for up to 6 months. The earliest you can apply is 3 months before you travel. If you visit the UK regularly, you can choose to apply for a long-term Standard Visitor visa instead. You can pass through the UK to another country on a Standard Visitor visa. If transiting is your only reason for coming to the UK, you can apply for a Visitor in Transit visa instead for £74.50",1
Q15,How early can I apply for a Standard Visitor visa before travelling to the UK?,BM25,2,b417ab8baa08,46.67639408,https://www.gov.uk/standard-visitor,". If you have to apply for a Standard Visitor visa You must apply for a Standard Visitor visa online before you travel to the UK. A Standard Visitor visa costs £135 for up to 6 months. The earliest you can apply is 3 months before you travel. If you visit the UK regularly, you can choose to apply for a long-term Standard Visitor visa instead. You can pass through the UK to another country on a Standard Visitor visa. If transiting is your only reason for coming to the UK, you can apply for a Visitor in Transit visa instead for £74.50. View a printable version of the whole guide Related content",1
Q15,How early can I apply for a Standard Visitor visa before travelling to the UK?,BM25,3,97fae8945c95,42.4804024,https://www.gov.uk/entering-staying-uk/visit-and-transit-visas,"Content: Get emails for this topic Services Visit the UK as a Standard Visitor Visit the UK as a Standard Visitor for tourism, business, study (courses up to 6 months), medical treatment and other activities. Find out whether you need a Standard Visitor visa, or can visit without a visa. Visa to pass through the UK in transit Apply for a transit visa if you stop at a UK airport on your way to another destination - types of visas, cost, documents, how to apply Marriage Visitor visa Apply for a visa to visit the UK if you want to marry or register a civil partnership within 6 months - eligibility, documents, how to apply, how much it costs. Electronic visa waivers You can no longer apply for a new electronic visa waiver (EVW)",0
Q15,How early can I apply for a Standard Visitor visa before travelling to the UK?,BM25,4,f264e8e79ffe,41.89823252,https://www.gov.uk/standard-visitor/apply-standard-visitor-visa,"Content: Visit the UK as a Standard Visitor Skip contents Apply for a Standard Visitor visa If you need a Standard Visitor visa, you must apply online before you travel to the UK and attend an appointment at a visa application centre. The earliest you can apply is 3 months before you travel. You must meet the eligibility requirements and only do permitted activities . Depending on your nationality, you may not need a visa to visit the UK. If you do not need a visa, you’ll either: have to apply for an electronic travel authorisation (ETA) , which allows you to visit the UK for up to 6 months be able to visit the UK for up to 6 months without needing a visa or an ETA You can check if you need a visa before you apply",1
Q15,How early can I apply for a Standard Visitor visa before travelling to the UK?,Dense,1,f264e8e79ffe,0.62474495,https://www.gov.uk/standard-visitor/apply-standard-visitor-visa,"Content: Visit the UK as a Standard Visitor Skip contents Apply for a Standard Visitor visa If you need a Standard Visitor visa, you must apply online before you travel to the UK and attend an appointment at a visa application centre. The earliest you can apply is 3 months before you travel. You must meet the eligibility requirements and only do permitted activities . Depending on your nationality, you may not need a visa to visit the UK. If you do not need a visa, you’ll either: have to apply for an electronic travel authorisation (ETA) , which allows you to visit the UK for up to 6 months be able to visit the UK for up to 6 months without needing a visa or an ETA You can check if you need a visa before you apply",1
Q15,How early can I apply for a Standard Visitor visa before travelling to the UK?,Dense,2,ab2d22b81081,0.6699078,https://www.gov.uk/child-study-visa,. When to apply When you can apply depends on whether you’re applying from inside or outside the UK. Applying from outside the UK The earliest you can apply for a visa is 6 months before you start your course. You’ll usually get a decision within 3 weeks. Applying from inside the UK The earliest you can apply is 3 months before your course starts. You must apply before your current visa expires. Your new course must begin within 28 days of your current visa expiring. You’ll usually get a decision within 8 weeks. How long you can stay How long you can stay depends on your age on the date you apply and the length of your course,0
Q15,How early can I apply for a Standard Visitor visa before travelling to the UK?,Dense,3,b417ab8baa08,0.6804354,https://www.gov.uk/standard-visitor,". If you have to apply for a Standard Visitor visa You must apply for a Standard Visitor visa online before you travel to the UK. A Standard Visitor visa costs £135 for up to 6 months. The earliest you can apply is 3 months before you travel. If you visit the UK regularly, you can choose to apply for a long-term Standard Visitor visa instead. You can pass through the UK to another country on a Standard Visitor visa. If transiting is your only reason for coming to the UK, you can apply for a Visitor in Transit visa instead for £74.50. View a printable version of the whole guide Related content",1
Q15,How early can I apply for a Standard Visitor visa before travelling to the UK?,Dense,4,bbf220ef8db2,0.7856749,immigration_data\immigration_rules_full_20260630.pdf,"There are 4 types of Visitor: 
• Standard Visitor: for those seeking to undertake the activities set out in 
Appendix Visitor: Permitted Activities, for example tourism and visiting family, 
usually for up to 6 months. A Standard Visitor may apply for a visit visa of six 
months, two, five or 10 years validity, however each stay in the UK must not 
exceed the permitted length of stay endorsed on the visit visa (usually six 
months). 
• Marriage/Civil Partnership Visitor: for those seeking to come to the UK to marry 
or form a civil partnership, or give notice of marriage or civil partnership. 
• DELETED 
• Transit Visitor: for those who want to transit the UK on route to another country 
outside the Common Travel Area and who will enter the UK for up to 48 hours",0
Q15,How early can I apply for a Standard Visitor visa before travelling to the UK?,Full,1,f264e8e79ffe,0.999884486,https://www.gov.uk/standard-visitor/apply-standard-visitor-visa,"Content: Visit the UK as a Standard Visitor Skip contents Apply for a Standard Visitor visa If you need a Standard Visitor visa, you must apply online before you travel to the UK and attend an appointment at a visa application centre. The earliest you can apply is 3 months before you travel. You must meet the eligibility requirements and only do permitted activities . Depending on your nationality, you may not need a visa to visit the UK. If you do not need a visa, you’ll either: have to apply for an electronic travel authorisation (ETA) , which allows you to visit the UK for up to 6 months be able to visit the UK for up to 6 months without needing a visa or an ETA You can check if you need a visa before you apply",1
Q15,How early can I apply for a Standard Visitor visa before travelling to the UK?,Full,2,10c95b0484ed,0.99979502,https://www.gov.uk/standard-visitor?step-by-step-nav=e8254fb0-f2d9-45b1-bdc4-d17cbba11bef,". If you have to apply for a Standard Visitor visa You must apply for a Standard Visitor visa online before you travel to the UK. A Standard Visitor visa costs £135 for up to 6 months. The earliest you can apply is 3 months before you travel. If you visit the UK regularly, you can choose to apply for a long-term Standard Visitor visa instead. You can pass through the UK to another country on a Standard Visitor visa. If transiting is your only reason for coming to the UK, you can apply for a Visitor in Transit visa instead for £74.50",1
Q15,How early can I apply for a Standard Visitor visa before travelling to the UK?,Full,3,b417ab8baa08,0.999774039,https://www.gov.uk/standard-visitor,". If you have to apply for a Standard Visitor visa You must apply for a Standard Visitor visa online before you travel to the UK. A Standard Visitor visa costs £135 for up to 6 months. The earliest you can apply is 3 months before you travel. If you visit the UK regularly, you can choose to apply for a long-term Standard Visitor visa instead. You can pass through the UK to another country on a Standard Visitor visa. If transiting is your only reason for coming to the UK, you can apply for a Visitor in Transit visa instead for £74.50. View a printable version of the whole guide Related content",0
Q15,How early can I apply for a Standard Visitor visa before travelling to the UK?,Full,4,1875cc9c80d7,0.995882869,immigration_data\immigration_rules_full_20260630.pdf,"provided with the application that, at the date 
of application, there are reasonable grounds 
for the person’s delay in making their 
application) after that deadline; or 
(iii) (where the applicant relies on being a joining 
family member of a relevant sponsor as described 
in sub-paragraph (b) of that entry in this table and 
the date on which the applicant first arrived in the 
UK after the specified date was on or after 1 April 
2021, and where subparagraph (a)(viii) or (a)(ix) 
below does not apply) the date of application is: 
(aa) within three months of the date on 
which they first arrived in the UK after the 
specified date, and before 1 January 2026; 
or 
(bb) (where the deadline in sub-paragraph 
(a)(iii)(aa) above was not met and the",1
Q16,"After living in the UK on a Skilled Worker visa, when can I apply for indefinite leave to remain?",BM25,1,bbc8aaa80597,49.88759068,https://www.gov.uk/settle-in-the-uk/y/you-have-a-work-visa/tier-2-general-visa,". You can use it to apply for British citizenship. ‘T2’ visas have replaced ‘Tier 2’ visas. If you have a Tier 2 visa, you can still apply for indefinite leave to remain if you meet the requirements. Eligibility You must: have lived and worked in the UK for 5 years - there are rules for what counts towards your time in the UK meet the salary requirements continue to be needed for your job and meet the salary requirements after you get indefinite leave to remain - you’ll need a document from your employer (sponsor) to confirm this If you’re not eligible using your T2, Skilled Worker or Health and Care Worker visa, there are other ways to apply for indefinite leave to remain . Knowledge of language and life in the UK If you’re 18 to 64 you’ll need to book and pass the Life in the UK Test",1
Q16,"After living in the UK on a Skilled Worker visa, when can I apply for indefinite leave to remain?",BM25,2,26e6588ca5b5,44.79962222,https://www.gov.uk/turkish-worker-business-person-settlement/eligibility,"Content: Indefinite leave to remain if you're a Turkish Worker or Businessperson Skip contents Eligibility To be eligible to settle in the UK, you must have: met the knowledge of language requirement passed the Life in the UK test been living and working in the UK for the last 5 years without receiving public funds spent no more than 180 days outside the UK in any 12 months in the last 5 years You must continue to run a business if you’re on a Turkish Businessperson visa. If you’re not eligible using your Turkish Worker or Turkish Businessperson visa, there are other ways to apply for indefinite leave to remain",0
Q16,"After living in the UK on a Skilled Worker visa, when can I apply for indefinite leave to remain?",BM25,3,63ad598b08be,44.02982959,https://www.gov.uk/indefinite-leave-to-remain-scale-up-worker-visa,"Content: Indefinite leave to remain if you have a Scale-up Worker visa Skip contents Overview You may be able to settle permanently in the UK if you have a Scale-up Worker visa. Indefinite leave to remain is how you settle in the UK. It’s also called ‘settlement’. It gives you the right to live, work and study here for as long as you like, and apply for benefits if you’re eligible. You can use it to apply for British citizenship. Eligibility You must: have lived and worked in the UK for 5 years - there are rules for what counts towards your time in the UK meet the financial  requirements If you’re not eligible using your Scale-up Worker visa, there are other ways to apply for indefinite leave to remain",0
Q16,"After living in the UK on a Skilled Worker visa, when can I apply for indefinite leave to remain?",BM25,4,8a12e0ba6157,40.52109518,https://www.gov.uk/turkish-worker-business-person-settlement/print,". Your application will be withdrawn if you do. 2. Eligibility To be eligible to settle in the UK, you must have: met the knowledge of language requirement passed the Life in the UK test been living and working in the UK for the last 5 years without receiving public funds spent no more than 180 days outside the UK in any 12 months in the last 5 years You must continue to run a business if you’re on a Turkish Businessperson visa. If you’re not eligible using your Turkish Worker or Turkish Businessperson visa, there are other ways to apply for indefinite leave to remain",0
Q16,"After living in the UK on a Skilled Worker visa, when can I apply for indefinite leave to remain?",Dense,1,7b3851f0f062,0.49205095,https://www.gov.uk/indefinite-leave-to-remain,"Content: Check if you can get indefinite leave to remain Indefinite leave to remain is how you settle in the UK. It’s also called ‘settlement’. It gives you the right to live, work and study here for as long as you like, and apply for benefits if you’re eligible. You can use it to apply for British citizenship. There are different ways to apply for indefinite leave to remain based on your circumstances. If you or your family member are an EU, EEA or Swiss citizen, you may be able to apply for settled status under the EU Settlement Scheme instead. If you work in the UK You may be able to apply if you have a work visa. You must usually have lived and worked in the UK for 5 years. If you have a tier 1 visa, it can be 2 or 3 years",1
